id,defaultOfferType,country,registeredDate
4752285890869721301,meal,fin,2021-10-12 10:33:03
7602641887050612639,snack,fin,2021-10-12 10:35:44
4590251481638122283,meal,fin,2021-10-12 12:38:00
8899183415338267262,dessert,fin,2021-10-13 10:03:26
8791702780447769200,meal,fin,2021-10-13 11:03:54
6187533213258443625,meal,fin,2021-10-13 15:38:58
3709452196521244679,meal,fin,2021-10-14 10:49:35
7084188684282342857,meal,fin,2021-10-15 08:59:36
7324027042475242325,meal,fin,2021-10-15 13:27:00
6466570608599593561,grocery-bag,fin,2021-10-19 06:19:31
3054518870084103016,snack,fin,2021-10-19 07:30:09
4141743542305329523,meal,fin,2021-10-19 13:56:24
7168845222816805613,meal,fin,2021-10-21 05:30:40
248660370322075329,meal,fin,2021-10-21 13:43:16
2478727844266483093,meal,fin,2021-10-22 08:20:09
8409954657980167322,snack,fin,2021-10-22 16:49:28
7215180376822037565,meal,fin,2021-10-23 14:16:34
658304461432307598,meal,fin,2021-10-25 19:22:14
2648287705212193305,meal,fin,2021-10-26 08:54:00
1091755004679620798,meal,fin,2021-10-26 08:56:15
1697133120435579718,meal,fin,2021-10-26 13:20:44
1696355223964277331,meal,fin,2021-10-26 13:25:04
731896775244579188,meal,fin,2021-10-26 14:25:09
6770362432506083820,meal,est,2021-10-26 18:19:17
3453670665843010714,snack,est,2021-10-26 19:01:19
6065365611622034551,meal,fin,2021-10-27 13:06:38
2984114807392157081,grocery-bag,est,2021-10-28 05:12:15
4240583419616011287,meal,fin,2021-10-28 06:41:10
3647967637278076867,meal,est,2021-10-28 07:31:46
573253047731491543,meal,fin,2021-10-28 09:32:58
6894135031810226049,meal,est,2021-10-28 10:55:11
8822270968814169408,meal,fin,2021-10-28 17:21:30
126942561904778570,snack,est,2021-10-29 07:34:25
4509465192878210002,meal,fin,2021-10-29 08:27:39
1377492736542725504,meal,fin,2021-11-02 12:51:50
4570882178877476782,meal,fin,2021-11-03 11:08:54
2456312192920115712,meal,fin,2021-11-04 12:58:04
7461485931304175733,meal,fin,2021-11-05 13:46:59
8872159894405244790,snack,fin,2021-11-06 23:29:37
7205473418411651119,meal,fin,2021-11-07 10:55:57
7873261996918249399,snack,fin,2021-11-08 13:16:34
1639106785296121217,meal,fin,2021-11-08 14:17:26
811807197388148864,meal,fin,2021-11-08 19:46:54
7903598007713743055,grocery-bag,fin,2021-11-09 12:01:00
6349673458663192770,meal,fin,2021-11-09 15:36:52
193070705540347103,snack,fin,2021-11-11 08:32:01
9072379131899657765,snack,fin,2021-11-11 14:10:10
2041945983408086969,meal,fin,2021-11-12 04:29:39
7794469135165875757,meal,fin,2021-11-12 14:12:05
4447449688312818024,snack,fin,2021-11-12 15:15:24
3924514595080680243,meal,fin,2021-11-12 15:22:50
7412061138808702316,meal,fin,2021-11-12 15:26:02
8108533710754172263,meal,fin,2021-11-14 07:47:49
695486339619562995,snack,fin,2021-11-15 08:44:42
557316641741799457,snack,fin,2021-11-15 08:51:59
4377060308134768601,meal,fin,2021-11-15 13:01:59
4369689300500080053,snack,fin,2021-11-16 00:30:13
8831343575007199388,meal,fin,2021-11-16 09:39:51
3694615247865302828,snack,fin,2021-11-16 11:20:53
5747367540582675357,meal,fin,2021-11-16 12:48:50
578221602305640926,meal,fin,2021-11-17 10:51:49
6071763116482783212,snack,fin,2021-11-17 13:04:04
6713763797773468581,meal,fin,2021-11-17 13:47:17
5399999278831119503,meal,fin,2021-11-18 08:23:32
1636659186293084343,grocery-bag,fin,2021-11-18 09:07:15
7817174671171702086,meal,fin,2021-11-18 11:15:58
6653524362642845947,meal,fin,2021-11-18 11:23:24
9032219470310315829,meal,fin,2021-11-22 10:49:30
287443156171518968,snack,fin,2021-11-23 09:54:12
1845107353929491311,meal,est,2021-11-23 13:17:40
6894546795819559652,meal,fin,2021-11-24 05:00:07
6817473884715835344,meal,fin,2021-11-25 13:00:29
4561685884636589674,meal,fin,2021-11-26 12:10:59
5953304258777165627,meal,fin,2021-11-26 12:44:05
1595306478096987308,meal,fin,2021-11-26 14:05:13
2805736274946817887,meal,fin,2021-11-29 07:56:08
3855445457892943148,meal,fin,2021-11-30 11:30:45
4075019064909619739,meal,fin,2021-11-30 11:33:25
8512616279823755220,meal,est,2021-11-30 13:28:48
6152038019695022898,meal,fin,2021-11-30 15:27:30
8369340408509851402,meal,fin,2021-11-30 15:32:15
5528472196296368422,meal,fin,2021-11-30 16:45:21
3365440708101124491,meal,fin,2021-12-01 19:25:31
1724836602492893788,meal,fin,2021-12-02 12:58:44
3579545756690186436,meal,fin,2021-12-03 10:10:02
8274918648427338865,snack,fin,2021-12-03 14:36:56
3793542339872386376,meal,fin,2021-12-05 14:16:39
2777916977376896095,meal,fin,2021-12-05 14:25:11
3863779660118352404,meal,fin,2021-12-07 06:52:22
5340568608832186152,meal,fin,2021-12-07 16:50:37
1541318771362601438,meal,fin,2021-12-07 18:33:20
6626497698486514240,meal,fin,2021-12-09 10:37:38
1792908262042800445,meal,fin,2021-12-09 11:46:51
8203891492949173437,meal,fin,2021-12-09 12:29:30
1880857478758462934,meal,fin,2021-12-10 09:30:50
6926483323844998248,meal,fin,2021-12-10 12:39:35
8688870033622892057,meal,fin,2021-12-10 19:16:59
5822131143810189254,meal,fin,2021-12-11 12:57:30
5731330558776755296,meal,fin,2021-12-13 06:54:27
6980933350069640300,meal,fin,2021-12-13 13:47:32
6683443454377440308,meal,fin,2021-12-13 15:27:20
6218821345397477882,meal,fin,2021-12-14 15:17:05
3736964050335590289,meal,fin,2021-12-15 10:07:28
5393148372418471819,meal,fin,2021-12-15 12:40:19
6478133076446947122,meal,fin,2021-12-15 13:59:17
5395368830962013740,meal,fin,2021-12-15 15:09:29
3125230511357143825,snack,fin,2021-12-16 01:00:02
6924234468885179080,meal,fin,2021-12-17 12:04:32
5284538922658536947,snack,fin,2021-12-20 22:10:21
8210117492822263231,snack,fin,2021-12-21 11:16:23
1172045802497760616,meal,swe,2021-12-21 13:06:48
2820131199023493141,grocery-bag,fin,2021-12-21 15:44:30
8865472597654751015,meal,fin,2021-12-23 11:17:31
719534003262053952,meal,fin,2021-12-23 14:29:32
445028533127790768,meal,fin,2021-12-27 10:39:27
3523820075145711985,meal,fin,2021-12-27 15:19:05
8682639412515096778,meal,fin,2021-12-27 15:25:09
6292197607058775449,meal,fin,2021-12-27 15:48:20
1078188835712405574,meal,fin,2021-12-27 15:54:12
4022362851506344642,meal,fin,2021-12-27 16:09:08
8192455761171332680,meal,fin,2021-12-27 16:12:16
4574316994063786330,meal,fin,2021-12-27 16:14:53
3725752699726790715,meal,fin,2021-12-27 16:26:23
3817191153279690837,meal,fin,2021-12-28 15:50:25
2628577179097386681,meal,fin,2021-12-28 16:55:41
5082969530236662180,snack,fin,2021-12-29 01:00:02
2715881525979568805,snack,fin,2021-12-29 01:00:03
6194581592711773352,snack,fin,2021-12-29 01:00:04
7415713207332684764,snack,fin,2021-12-29 01:00:05
1701875018686295302,snack,fin,2021-12-29 01:00:06
7477557493536960559,snack,fin,2021-12-29 01:00:07
7332228020502080216,snack,fin,2021-12-29 01:00:09
2232837142272966076,snack,fin,2021-12-29 01:00:10
2059350344211885054,snack,fin,2021-12-29 01:00:11
368902244412375046,snack,fin,2021-12-29 01:00:11
3813996270068572795,snack,fin,2021-12-29 01:00:12
645848459684858854,meal,fin,2021-12-29 09:52:05
2208023477871331596,meal,fin,2021-12-29 10:44:42
7283553375312161438,meal,fin,2021-12-29 10:50:31
1475896101385493335,meal,fin,2021-12-30 16:27:36
9090888737813496319,meal,fin,2021-12-31 10:08:57
8925556197336819736,meal,fin,2022-01-03 10:15:17
2251961071273388508,snack,fin,2022-01-03 12:48:55
7055106439579074705,meal,fin,2022-01-03 18:15:50
4811200702952257505,meal,fin,2022-01-04 07:32:44
3839313334785703629,meal,swe,2022-01-04 09:06:03
5515726817443174088,meal,fin,2022-01-04 12:08:11
8120906946004676970,meal,fin,2022-01-04 12:42:21
4971713082658064822,snack,fin,2022-01-05 07:25:40
2060876529222199801,meal,fin,2022-01-05 12:42:37
536556930419299900,meal,fin,2022-01-06 17:00:45
7903230960922066567,meal,fin,2022-01-07 09:13:17
6263991199261154159,meal,fin,2022-01-07 15:19:24
132395909926144691,snack,fin,2022-01-10 11:11:04
7166840187468746888,meal,swe,2022-01-10 13:47:52
4008259069677266430,meal,fin,2022-01-11 11:13:36
157312122778505610,meal,fin,2022-01-11 12:35:44
7844593900521993976,grocery-bag,fin,2022-01-11 14:28:49
6109891641674216846,meal,fin,2022-01-11 15:18:27
3579504674914773074,meal,fin,2022-01-11 15:36:29
6346450248398506461,meal,fin,2022-01-11 19:58:22
1079991038565272063,meal,swe,2022-01-12 08:28:54
6798550511086017051,meal,fin,2022-01-12 11:17:30
5118374348908444964,meal,fin,2022-01-12 11:28:17
8823592120059584373,meal,fin,2022-01-12 13:03:28
2768617202889980019,snack,fin,2022-01-13 01:00:01
6540532523108267173,snack,fin,2022-01-13 17:31:33
1185692101874870171,meal,fin,2022-01-14 10:07:56
5542153684231083437,meal,fin,2022-01-17 09:52:53
8886007217325541019,meal,fin,2022-01-17 10:18:06
865960735478318036,meal,fin,2022-01-17 10:21:58
9114250881412944522,meal,fin,2022-01-17 11:10:41
3860398394694701721,grocery-bag,fin,2022-01-17 11:58:50
4633454927354064522,meal,fin,2022-01-17 12:02:09
2718238591414262309,meal,fin,2022-01-17 13:01:18
8003359009902985780,meal,fin,2022-01-17 14:33:06
1688648748940936238,snack,est,2022-01-17 15:36:49
7098056428405870939,meal,fin,2022-01-17 16:24:07
3230860116341701403,snack,fin,2022-01-17 16:46:24
4335341366685739007,meal,est,2022-01-17 20:30:50
3296923233561117549,meal,fin,2022-01-18 07:46:18
8581869444581092104,meal,fin,2022-01-18 08:34:42
2766173903393532431,meal,fin,2022-01-18 09:18:00
1324055060673747761,meal,fin,2022-01-18 10:02:17
6454211850620776424,meal,fin,2022-01-18 12:05:49
6311341533728579320,meal,fin,2022-01-18 12:50:05
6490170313490416919,meal,est,2022-01-19 07:39:11
3449680749285115334,meal,fin,2022-01-19 15:13:53
5676197222115170694,meal,swe,2022-01-20 09:21:04
7580714152624641003,meal,fin,2022-01-20 12:25:29
3474946610436726422,meal,fin,2022-01-20 12:58:12
4414635301742252103,meal,fin,2022-01-20 14:50:56
1565851977838182882,meal,fin,2022-01-20 15:05:27
5543978212040979980,grocery-bag,fin,2022-01-21 07:18:43
5811166043705319649,meal,fin,2022-01-23 13:32:08
5909246748584995027,meal,swe,2022-01-24 13:14:50
25612094544893998,meal,fin,2022-01-24 16:17:14
8035949093105716759,meal,fin,2022-01-24 16:22:47
3568703986802777098,meal,swe,2022-01-25 12:25:05
4375195664905158829,meal,fin,2022-01-25 15:00:07
627820048326640961,ingredients,fin,2022-01-26 08:32:30
7321596287626018804,meal,fin,2022-01-27 13:56:17
6763216638172661124,meal,fin,2022-01-27 14:24:47
4927602372866729987,meal,fin,2022-01-27 14:29:40
3667224827605550571,meal,fin,2022-01-27 15:09:24
6519194718922986216,meal,fin,2022-01-28 14:28:54
3238654755900288727,snack,fin,2022-01-28 16:24:59
6291680099558637435,snack,fin,2022-01-29 18:17:52
4915471439023844113,snack,fin,2022-01-30 19:13:58
140627661548865575,meal,est,2022-01-31 07:14:02
3862621457940998038,meal,fin,2022-01-31 09:18:27
1248458354812550155,meal,fin,2022-01-31 11:20:12
7167844438416240402,meal,fin,2022-02-01 09:24:46
5157654172850669881,meal,fin,2022-02-01 11:45:56
4380665767471682549,meal,swe,2022-02-01 12:48:52
5937399962623718452,meal,fin,2022-02-01 18:06:02
6135817248692636622,snack,fin,2022-02-01 18:07:30
1050198768816155487,meal,fin,2022-02-02 12:18:39
7505180563723744887,meal,fin,2022-02-02 12:30:34
4256872984265083458,meal,fin,2022-02-02 14:20:15
2629209964886152585,meal,fin,2022-02-02 14:23:36
6180383790246285939,meal,swe,2022-02-02 18:11:33
3268182294267095356,meal,fin,2022-02-03 12:04:45
4683981952773846207,meal,fin,2022-02-03 14:37:56
7613686268410081009,meal,fin,2022-02-03 14:41:53
4675285527488939161,meal,fin,2022-02-03 15:35:32
5826011979850363450,meal,fin,2022-02-03 18:31:57
3967865895354913879,meal,fin,2022-02-04 08:53:44
126552952039437769,snack,fin,2022-02-04 09:17:12
5280300765566831745,snack,fin,2022-02-04 09:27:39
6109629196435161693,meal,est,2022-02-04 11:22:52
4598940344960078760,meal,fin,2022-02-04 11:47:23
5238126029521815727,meal,fin,2022-02-04 13:56:03
2953829927122159533,snack,est,2022-02-07 11:08:17
6968022054887347111,meal,fin,2022-02-07 11:51:50
2927396352191814854,snack,fin,2022-02-08 09:20:57
162557422338748028,meal,fin,2022-02-08 15:40:04
5244829426573193731,meal,est,2022-02-09 09:30:05
4902340749750553709,meal,fin,2022-02-09 12:40:48
38749806034109565,meal,fin,2022-02-09 15:07:07
8052341396524859700,meal,fin,2022-02-09 15:51:58
2007100536215829565,meal,fin,2022-02-10 05:39:21
4822836808078461280,grocery-bag,fin,2022-02-10 11:31:56
878598718174355581,meal,fin,2022-02-10 12:05:14
8497974944602061957,meal,fin,2022-02-10 17:01:19
5492127048907176668,meal,fin,2022-02-10 18:38:19
2226057912233138222,meal,swe,2022-02-11 09:44:11
3393283236651477279,meal,fin,2022-02-11 10:22:41
6055630238721984967,meal,fin,2022-02-11 14:19:03
2964371054251300841,meal,fin,2022-02-11 14:19:22
500926310585466545,meal,fin,2022-02-11 14:43:43
6132543323124778207,snack,fin,2022-02-12 10:32:38
6672873918116056304,snack,est,2022-02-13 08:41:21
1716295084109021912,meal,fin,2022-02-14 10:17:50
4757450042656502632,meal,fin,2022-02-14 13:14:54
6228535039477909304,snack,fin,2022-02-14 15:49:35
6463275948632776693,meal,fin,2022-02-15 09:13:08
2317508579926358306,meal,est,2022-02-15 10:10:13
3930758990147661540,snack,fin,2022-02-15 11:32:34
7014518655553753775,meal,fin,2022-02-15 13:45:18
3699373354259253063,meal,fin,2022-02-15 16:12:00
4705452697275334433,meal,fin,2022-02-16 08:15:15
8965795075139122022,meal,fin,2022-02-16 08:25:56
770068803990084036,meal,fin,2022-02-16 10:56:00
4850349199548336080,meal,fin,2022-02-16 14:30:22
8899880202669253804,meal,fin,2022-02-16 15:13:06
5723677806219266767,meal,fin,2022-02-17 05:56:26
4305259407628090392,meal,fin,2022-02-17 06:32:49
6301851755020998161,meal,fin,2022-02-17 09:12:31
2482035010668188795,snack,fin,2022-02-17 10:58:21
3526991202515287591,meal,fin,2022-02-17 14:30:04
4727820471321409189,snack,fin,2022-02-18 13:39:59
1881115551362359415,meal,fin,2022-02-18 19:09:49
5972287846006856388,meal,fin,2022-02-20 20:46:38
1831589347287509123,meal,fin,2022-02-21 18:47:36
4670158179829429085,snack,est,2022-02-22 10:44:30
8139199418893948026,meal,est,2022-02-22 10:55:28
982457584253172650,snack,est,2022-02-22 11:01:18
4807399190994541397,snack,est,2022-02-22 11:04:12
3636480352981989366,meal,fin,2022-02-22 11:45:39
8453762597991133627,meal,fin,2022-02-22 12:52:25
6980330296911414211,snack,est,2022-02-22 21:03:38
6807019756924663463,meal,fin,2022-02-24 09:09:59
3738415241332882942,meal,fin,2022-02-24 12:49:11
4717384522714649839,grocery-bag,fin,2022-02-24 13:37:00
7438326682400689606,snack,fin,2022-02-24 14:14:01
6119543387345308714,meal,fin,2022-02-24 14:23:23
3197024199226380278,meal,fin,2022-02-25 13:27:55
2314930467919783779,snack,fin,2022-02-25 13:45:04
6341721210007124805,meal,fin,2022-02-25 16:42:11
5799578486313910204,meal,fin,2022-02-26 11:50:30
5976425045124396175,meal,fin,2022-02-27 12:42:58
7781996256202689245,meal,est,2022-02-28 11:56:26
838403306067139445,meal,fin,2022-02-28 13:22:03
3249682269324993700,meal,fin,2022-02-28 17:36:27
8610643478141711046,meal,fin,2022-03-01 07:36:34
7637531599648632280,snack,fin,2022-03-01 13:22:14
340853016178378268,meal,fin,2022-03-01 14:43:03
4435868028666650989,meal,fin,2022-03-02 11:52:41
1079099667137109384,grocery-bag,fin,2022-03-02 15:12:13
3818086997163755395,meal,fin,2022-03-03 12:22:58
9222930112446389796,meal,fin,2022-03-03 14:52:02
3503281160026811766,meal,swe,2022-03-03 19:33:47
5220433321806373402,meal,fin,2022-03-04 07:52:35
695274891766173391,snack,fin,2022-03-04 11:01:31
5188940543127932883,snack,fin,2022-03-05 09:21:00
3227796565254639777,meal,fin,2022-03-05 17:53:56
7686669472539413996,meal,fin,2022-03-07 08:02:06
8927789562801764847,snack,fin,2022-03-07 12:23:45
6637784822474241235,meal,fin,2022-03-08 08:22:19
5236303817170009053,meal,fin,2022-03-08 08:25:24
6748885045020430977,meal,fin,2022-03-09 10:13:31
7820376280037843143,meal,fin,2022-03-09 11:42:12
968896123704275668,meal,fin,2022-03-11 09:13:12
8602428018213273439,meal,fin,2022-03-11 11:44:42
818314192135413039,meal,fin,2022-03-11 16:01:53
6345731130645795250,grocery-bag,fin,2022-03-12 12:35:35
751521440546134565,meal,fin,2022-03-13 07:19:24
7539636533802470040,meal,fin,2022-03-14 10:54:22
1223348868319826939,meal,fin,2022-03-14 14:46:09
3877427468574858519,meal,fin,2022-03-15 06:59:00
5219633301944911935,meal,fin,2022-03-15 11:07:23
1367561155271772104,meal,fin,2022-03-15 13:22:26
3883984205971619983,snack,fin,2022-03-15 14:15:57
8966366841361070217,grocery-bag,fin,2022-03-16 08:42:48
8302811778402402848,meal,fin,2022-03-16 11:13:10
5152437676130867339,meal,fin,2022-03-17 05:58:45
2079117445248021795,snack,est,2022-03-17 10:41:38
1688430276435400909,meal,fin,2022-03-18 11:27:50
6916702611523837329,meal,fin,2022-03-18 17:53:51
4152245239084604154,meal,fin,2022-03-18 17:57:30
5184411445995296141,grocery-bag,fin,2022-03-18 18:04:53
4730215511792130926,meal,est,2022-03-21 10:01:26
3376324255257957980,snack,fin,2022-03-21 10:10:40
2545394070817828085,meal,fin,2022-03-21 11:31:09
8062073211298353651,meal,fin,2022-03-21 14:12:37
815922064830606458,snack,fin,2022-03-21 16:10:12
1980975379561524958,meal,fin,2022-03-22 10:06:45
6569807225917955147,meal,fin,2022-03-22 10:36:37
3635305719682423852,meal,fin,2022-03-22 13:55:12
7660628969603841192,meal,fin,2022-03-22 15:05:52
890765245615312308,meal,fin,2022-03-23 12:05:34
4370746363592739175,meal,fin,2022-03-23 12:10:15
395678155009279478,grocery-bag,fin,2022-03-24 08:52:10
5175422551604685267,grocery-bag,fin,2022-03-24 12:55:03
6384556819737287205,meal,fin,2022-03-24 13:32:16
5407979265931502230,meal,fin,2022-03-24 13:35:52
1911422545637910508,meal,fin,2022-03-24 13:38:49
8700209084835271266,meal,fin,2022-03-24 18:13:26
8670849915061368781,meal,fin,2022-03-25 08:08:06
3732506443983343120,meal,fin,2022-03-25 09:06:38
3669159159567845583,meal,fin,2022-03-27 21:18:08
6986366628312705502,snack,fin,2022-03-28 10:05:14
7874634219584395374,meal,swe,2022-03-28 10:46:10
1999819133538127469,meal,fin,2022-03-28 11:16:07
1401117348796431898,meal,fin,2022-03-28 19:45:44
938059706558315535,snack,fin,2022-03-29 13:22:02
1933437493847865030,meal,fin,2022-03-29 14:36:18
1265961672214381271,meal,fin,2022-03-30 07:33:07
1448629226433014950,meal,fin,2022-03-30 08:32:27
4823912746058338407,grocery-bag,fin,2022-03-30 08:55:21
7740858946989939299,meal,fin,2022-03-30 08:58:21
8529835698512818267,meal,fin,2022-03-30 11:10:31
1415422173067437776,meal,fin,2022-03-30 11:52:21
5181527342760465710,meal,fin,2022-03-30 12:05:28
595614332546774468,meal,fin,2022-03-30 14:47:23
8972501205638380682,meal,fin,2022-03-31 10:09:25
4871791004391987332,meal,fin,2022-03-31 12:57:34
8318404816445570787,meal,fin,2022-03-31 15:15:37
5093696312268496921,meal,fin,2022-03-31 15:24:07
5230790974645320308,grocery-bag,fin,2022-04-01 07:26:50
2314862937650887873,meal,fin,2022-04-01 07:29:41
7765910337337636960,meal,fin,2022-04-01 15:45:05
6568049386855570659,snack,fin,2022-04-01 16:09:47
1190329463362777357,snack,fin,2022-04-01 16:14:56
6391416809858425998,meal,fin,2022-04-03 08:43:11
7962249167841127197,meal,fin,2022-04-03 08:51:30
3175290937815127787,meal,fin,2022-04-04 09:59:19
5904788167779326727,meal,fin,2022-04-04 12:00:33
3681238506040697124,meal,fin,2022-04-05 04:05:04
5976915863491267571,meal,fin,2022-04-05 07:56:12
802223432643795822,meal,fin,2022-04-05 08:40:58
8431906293851681699,meal,fin,2022-04-05 12:53:14
4455518396224604220,meal,fin,2022-04-05 14:23:02
2783956844207462719,meal,fin,2022-04-05 17:51:30
7429549962118873833,meal,fin,2022-04-05 17:59:17
1952574708714919728,meal,fin,2022-04-06 10:59:56
7052688610899929335,meal,fin,2022-04-06 12:53:14
2960830901232560467,snack,fin,2022-04-06 15:00:26
4628079241832891107,meal,fin,2022-04-08 13:57:03
5198740752587461729,grocery-bag,fin,2022-04-08 14:50:04
1924457366018392090,grocery-bag,fin,2022-04-08 14:58:57
8106435799872659861,meal,fin,2022-04-11 09:44:08
827215621252874539,meal,fin,2022-04-11 10:12:03
518528144750101573,meal,fin,2022-04-11 16:25:40
2271692450015061797,grocery-bag,fin,2022-04-12 09:33:27
4985072987175220366,meal,fin,2022-04-12 12:16:40
8829368271826202049,meal,fin,2022-04-12 13:03:54
6934030853445407319,meal,fin,2022-04-12 14:55:53
4014807436864070409,meal,est,2022-04-12 15:39:59
4584718522497518296,meal,fin,2022-04-12 15:47:47
7468193667717692249,meal,fin,2022-04-13 13:47:02
3427989843938719291,meal,fin,2022-04-13 13:52:46
7485250688165088340,meal,fin,2022-04-14 08:01:06
5602122008867027464,meal,fin,2022-04-14 08:11:47
6522227403248919152,meal,fin,2022-04-16 13:56:45
2297184315936966340,snack,fin,2022-04-19 10:21:42
8879759534514045956,snack,fin,2022-04-19 10:27:27
4288763947708031793,snack,fin,2022-04-19 12:22:50
7337348362997255071,grocery-bag,fin,2022-04-20 06:26:52
342087159447796634,meal,fin,2022-04-20 08:10:17
2870584670162476272,meal,fin,2022-04-20 10:56:02
4618293157799550226,meal,fin,2022-04-20 12:30:48
2510577283068338333,snack,fin,2022-04-21 01:00:05
1362310077836372542,snack,fin,2022-04-21 01:00:11
3785604778186282167,snack,fin,2022-04-21 01:00:17
2894398405235242268,snack,fin,2022-04-21 01:00:21
4991673843594598599,snack,fin,2022-04-21 01:00:22
968504496825674545,snack,fin,2022-04-21 01:00:22
4918825120334833156,snack,fin,2022-04-21 01:00:27
2133316785222913362,snack,fin,2022-04-21 01:00:30
5355185855870701538,snack,fin,2022-04-21 01:00:31
3352136816714308057,snack,fin,2022-04-21 01:00:32
3405386329629736574,snack,fin,2022-04-21 01:00:34
3335503232394867824,snack,fin,2022-04-21 01:00:38
2009319419968592228,snack,fin,2022-04-21 01:00:44
5857296187110221383,snack,fin,2022-04-21 01:00:49
4771039804064911250,snack,fin,2022-04-21 01:01:02
4960873360067560181,snack,fin,2022-04-21 01:01:05
1759192484083414661,snack,fin,2022-04-21 01:01:08
4148698711824930771,snack,fin,2022-04-21 01:01:13
3657002326598436167,snack,fin,2022-04-21 01:01:23
4710552981754827854,snack,fin,2022-04-21 01:01:31
361040533053669510,snack,fin,2022-04-21 01:01:39
3002370498377883323,snack,fin,2022-04-21 01:01:45
2449863657724641780,snack,fin,2022-04-21 01:01:56
6556540900412008418,snack,fin,2022-04-21 01:01:57
8737303827914314416,snack,fin,2022-04-21 01:01:58
3571001614347237965,snack,fin,2022-04-21 01:01:59
83106770460039407,snack,fin,2022-04-21 01:02:03
1486518702912677978,snack,fin,2022-04-21 01:02:13
8237786997397780809,snack,fin,2022-04-21 01:02:15
7161694573557875184,snack,fin,2022-04-21 01:02:26
3321082057974996379,snack,fin,2022-04-21 01:02:30
6747152878466920682,snack,fin,2022-04-21 01:02:36
35770665908519966,snack,fin,2022-04-21 01:02:44
1498322176844963634,snack,fin,2022-04-21 01:02:47
2100779917282895527,snack,fin,2022-04-21 01:02:48
845819067662795388,snack,fin,2022-04-21 01:02:55
4695459071292474816,snack,fin,2022-04-21 01:02:56
1901730213248976391,snack,fin,2022-04-21 01:02:58
5664330582252925647,snack,fin,2022-04-21 01:03:03
1490393607010190321,snack,fin,2022-04-21 01:03:13
7956785358715491615,snack,fin,2022-04-21 01:03:16
2047638995637980501,snack,fin,2022-04-21 01:03:18
7045299258349462851,snack,fin,2022-04-21 01:03:24
46032374071898814,snack,fin,2022-04-21 01:03:26
4940374378538053967,snack,fin,2022-04-21 01:03:27
6275037678484358413,snack,fin,2022-04-21 01:03:29
1728687375404978937,snack,fin,2022-04-21 01:03:30
5434522731384389476,snack,fin,2022-04-21 01:03:35
280788817740789623,snack,fin,2022-04-21 01:03:36
8555923527763826994,snack,fin,2022-04-21 01:03:41
7043430668241212353,snack,fin,2022-04-21 01:03:47
8641357071210812439,snack,fin,2022-04-21 01:03:48
8162075656108489311,snack,fin,2022-04-21 01:03:51
8747409213018693729,snack,fin,2022-04-21 01:03:53
7215765133649313046,snack,fin,2022-04-21 01:03:55
5148326846626111876,snack,fin,2022-04-21 01:03:56
5955892590049936654,snack,fin,2022-04-21 01:04:00
5691528085833256634,snack,fin,2022-04-21 01:04:24
4744825280539418633,snack,fin,2022-04-21 01:04:25
2669922696935716848,snack,fin,2022-04-21 01:04:27
1886016273805996983,snack,fin,2022-04-21 01:04:30
5937365737258224492,snack,fin,2022-04-21 01:04:30
3637235013972069501,snack,fin,2022-04-21 01:04:33
8884094636867822368,snack,fin,2022-04-21 01:04:37
6718621883800065247,snack,fin,2022-04-21 01:04:39
6401651681243976698,snack,fin,2022-04-21 01:04:45
3178900378721940763,snack,fin,2022-04-21 01:04:49
2069209231333224329,snack,fin,2022-04-21 01:04:50
13783371929552718,snack,fin,2022-04-21 01:05:06
274141222171352893,snack,fin,2022-04-21 01:05:07
2872224770582172220,snack,fin,2022-04-21 01:05:25
5949259188226642755,snack,fin,2022-04-21 01:05:34
5091829357375682956,snack,fin,2022-04-21 01:05:36
4738303263112847482,snack,fin,2022-04-21 01:05:38
7726431547831549041,snack,fin,2022-04-21 01:05:43
6928136046714519660,snack,fin,2022-04-21 01:05:43
6786174725414596799,snack,fin,2022-04-21 01:05:48
414203551198185521,snack,fin,2022-04-21 01:05:50
6482627735641955133,snack,fin,2022-04-21 01:05:51
9145984753207201113,snack,fin,2022-04-21 01:05:52
6854433690658728209,meal,fin,2022-04-21 10:17:41
39867182369650040,meal,fin,2022-04-21 12:08:33
8059829807166673862,meal,fin,2022-04-22 10:27:51
1491127148346981104,meal,fin,2022-04-22 14:23:36
2574994873339801476,meal,fin,2022-04-24 20:45:56
603123609730119130,snack,fin,2022-04-25 01:00:37
5362010534653773474,meal,fin,2022-04-25 10:39:24
2870601928065491961,meal,fin,2022-04-25 11:05:32
8099057096084821742,meal,fin,2022-04-25 12:14:42
1991240383615292142,ingredients,fin,2022-04-25 13:43:38
832484870179073888,snack,fin,2022-04-26 05:07:44
6516117114814310253,meal,fin,2022-04-27 08:11:58
8592227514510800132,snack,est,2022-04-27 10:02:02
4179488777476200186,grocery-bag,fin,2022-04-27 19:22:19
3286030405597019062,meal,fin,2022-04-28 09:37:03
6656523090799388990,meal,fin,2022-04-28 13:44:45
4134790186605674069,meal,fin,2022-04-28 16:31:30
992562559361032977,snack,fin,2022-04-29 07:14:53
1139164989886439074,meal,fin,2022-04-29 10:14:55
3854352137040690008,meal,fin,2022-04-29 20:23:44
1151532593152963714,meal,fin,2022-05-01 09:26:36
3569559449991557290,meal,fin,2022-05-01 13:36:59
761440755944450426,meal,fin,2022-05-02 08:56:40
4329057840218069700,meal,fin,2022-05-02 11:05:48
